,gw_euid,mvt,ts,node_euid,place,sub_type
4036,000D6F000C362FB5,18,2017-06-13 02:19:49,00158D0000E7C56E,29,20
4035,000D6F000C362FB5,18,2017-06-13 02:19:54,00158D0001599CC2,46,20
4034,000D6F000C362FB5,18,2017-06-13 02:35:10,00158D0000E7C56E,29,20
4033,000D6F000C362FB5,18,2017-06-13 02:35:28,00158D0000F430BD,5,20
4032,000D6F000C362FB5,18,2017-06-13 02:39:07,00158D00010AD2F0,17,20
4031,000D6F000C362FB5,18,2017-06-13 02:39:10,00158D0001599CC2,46,20
4030,000D6F000C362FB5,18,2017-06-13 02:44:00,00158D0000E7C56E,29,20
4029,000D6F000C362FB5,18,2017-06-13 02:45:21,00158D0001599CC2,46,20
4028,000D6F000C362FB5,18,2017-06-13 03:22:30,00158D0000E7C56E,29,20
4027,000D6F000C362FB5,18,2017-06-13 03:23:14,00158D00015A9894,4,20
4026,000D6F000C362FB5,18,2017-06-13 03:27:41,00158D0000E7C56E,29,20
4025,000D6F000C362FB5,18,2017-06-13 03:27:46,00158D0001599CC2,46,20
4024,000D6F000C362FB5,18,2017-06-13 03:34:02,00158D0000E7C56E,29,20
4023,000D6F000C362FB5,18,2017-06-13 03:48:29,00158D0001599CC2,46,20
4022,000D6F000C362FB5,18,2017-06-13 03:48:39,00158D00010AD2F0,17,20
4021,000D6F000C362FB5,18,2017-06-13 03:48:58,00158D0000E7C56E,29,20
4020,000D6F000C362FB5,18,2017-06-13 04:02:53,00158D0001599CC2,46,20
4019,000D6F000C362FB5,18,2017-06-13 04:03:03,00158D0000E7C56E,29,20
4018,000D6F000C362FB5,18,2017-06-13 04:05:23,00158D00010AD2F0,17,20
4017,000D6F000C362FB5,18,2017-06-13 04:07:50,00158D0000F430BD,5,20
4016,000D6F000C362FB5,18,2017-06-13 04:09:22,00158D00015A9894,4,20
4015,000D6F000C362FB5,18,2017-06-13 04:10:13,00158D0000F430BD,5,20
43,000D6F000C362FB5,1,2017-06-13 04:10:46,00124B0008EBB9AA,5,1
111,000D6F000C362FB5,2,2017-06-13 13:25:40,00124B0008EBB9AA,5,1
4014,000D6F000C362FB5,18,2017-06-13 13:26:00,00158D0000E7C56E,29,20
4013,000D6F000C362FB5,18,2017-06-13 13:31:40,00158D0001599CC2,46,20
4012,000D6F000C362FB5,18,2017-06-13 13:32:54,00158D0000E7C56E,29,20
4011,000D6F000C362FB5,18,2017-06-13 13:35:13,00158D0001599CC2,46,20
4010,000D6F000C362FB5,18,2017-06-13 13:41:15,00158D0000E7C56E,29,20
4009,000D6F000C362FB5,18,2017-06-13 13:43:01,00158D00015A992B,46,20
4008,000D6F000C362FB5,18,2017-06-13 13:43:30,00158D0000E7C56E,29,20
4007,000D6F000C362FB5,18,2017-06-13 13:46:36,00158D0001599CC2,46,20
4006,000D6F000C362FB5,18,2017-06-13 13:52:07,00158D0000E7C56E,29,20
4005,000D6F000C362FB5,18,2017-06-13 13:59:24,00158D0001599CC2,46,20
4004,000D6F000C362FB5,18,2017-06-13 14:08:45,00158D0000E7C56E,29,20
4003,000D6F000C362FB5,18,2017-06-13 14:23:31,00158D0001599CC2,46,20
4002,000D6F000C362FB5,18,2017-06-13 14:25:18,00158D0000E7C56E,29,20
4001,000D6F000C362FB5,18,2017-06-13 14:25:58,00158D0000F430BD,5,20
4000,000D6F000C362FB5,18,2017-06-13 14:28:13,00158D00015A9894,4,20
3999,000D6F000C362FB5,18,2017-06-13 14:29:00,00158D0000F430BD,5,20
3998,000D6F000C362FB5,18,2017-06-13 14:29:32,00158D0000E7C56E,29,20
3997,000D6F000C362FB5,18,2017-06-13 14:29:39,00158D0001599CC2,46,20
3996,000D6F000C362FB5,18,2017-06-13 14:33:13,00158D0000E7C56E,29,20
3995,000D6F000C362FB5,18,2017-06-13 14:40:37,00158D0001599CC2,46,20
3994,000D6F000C362FB5,18,2017-06-13 14:40:40,00158D0000E7C56E,29,20
3993,000D6F000C362FB5,18,2017-06-13 14:42:39,00158D0001599CC2,46,20
3992,000D6F000C362FB5,18,2017-06-13 14:43:03,00158D0000E7C56E,29,20
3991,000D6F000C362FB5,18,2017-06-13 14:43:28,00158D00015A9894,4,20
3990,000D6F000C362FB5,18,2017-06-13 14:49:16,00158D0000F430BD,5,20
3989,000D6F000C362FB5,18,2017-06-13 14:57:47,00158D00015A9894,4,20
3988,000D6F000C362FB5,18,2017-06-13 14:58:06,00158D0000E7C56E,29,20
3987,000D6F000C362FB5,18,2017-06-13 14:58:09,00158D00015A992B,46,20
3986,000D6F000C362FB5,18,2017-06-13 15:02:20,00158D0000E7C56E,29,20
3985,000D6F000C362FB5,18,2017-06-13 15:03:02,00158D0001599CC2,46,20
3984,000D6F000C362FB5,18,2017-06-13 15:16:30,00158D0000E7C56E,29,20
3983,000D6F000C362FB5,18,2017-06-13 15:18:14,00158D0001599CC2,46,20
3982,000D6F000C362FB5,18,2017-06-13 15:18:18,00158D0000E7C56E,29,20
3981,000D6F000C362FB5,18,2017-06-13 15:38:15,00158D0001599CC2,46,20
3980,000D6F000C362FB5,18,2017-06-13 15:38:20,00158D0000E7C56E,29,20
3979,000D6F000C362FB5,18,2017-06-13 15:39:24,00158D0001599CC2,46,20
3978,000D6F000C362FB5,18,2017-06-13 15:49:58,00158D0000E7C56E,29,20
3977,000D6F000C362FB5,18,2017-06-13 15:50:03,00158D00015A992B,46,20
3976,000D6F000C362FB5,18,2017-06-13 15:52:29,00158D0000E7C56E,29,20
3975,000D6F000C362FB5,18,2017-06-13 15:54:10,00158D00015A992B,46,20
3974,000D6F000C362FB5,18,2017-06-13 15:54:15,00158D0000E7C56E,29,20
3973,000D6F000C362FB5,18,2017-06-13 15:55:26,00158D00015A992B,46,20
3972,000D6F000C362FB5,18,2017-06-13 15:59:30,00158D0000E7C56E,29,20
3971,000D6F000C362FB5,18,2017-06-13 16:01:56,00158D00015A992B,46,20
3970,000D6F000C362FB5,18,2017-06-13 16:02:00,00158D0000E7C56E,29,20
3969,000D6F000C362FB5,18,2017-06-13 16:03:14,00158D00015A992B,46,20
3968,000D6F000C362FB5,18,2017-06-13 16:03:18,00158D0000E7C56E,29,20
3967,000D6F000C362FB5,18,2017-06-13 16:04:58,00158D00015A992B,46,20
3966,000D6F000C362FB5,18,2017-06-13 16:05:02,00158D0000E7C56E,29,20
3965,000D6F000C362FB5,18,2017-06-13 16:07:45,00158D00015A992B,46,20
3964,000D6F000C362FB5,18,2017-06-13 16:07:57,00158D0000E7C56E,29,20
3963,000D6F000C362FB5,18,2017-06-13 16:10:31,00158D0001599CC2,46,20
3962,000D6F000C362FB5,18,2017-06-13 16:13:09,00158D0000E7C56E,29,20
3961,000D6F000C362FB5,18,2017-06-13 16:14:07,00158D0001599CC2,46,20
3960,000D6F000C362FB5,18,2017-06-13 16:15:20,00158D0000E7C56E,29,20
3959,000D6F000C362FB5,18,2017-06-13 16:16:28,00158D0001599CC2,46,20
3958,000D6F000C362FB5,18,2017-06-13 16:16:31,00158D0000E7C56E,29,20
3957,000D6F000C362FB5,18,2017-06-13 16:22:19,00158D0001599CC2,46,20
3956,000D6F000C362FB5,18,2017-06-13 16:22:23,00158D0000E7C56E,29,20
3955,000D6F000C362FB5,18,2017-06-13 16:24:15,00158D0001599CC2,46,20
3954,000D6F000C362FB5,18,2017-06-13 16:27:24,00158D0000E7C56E,29,20
3953,000D6F000C362FB5,18,2017-06-13 16:29:06,00158D00010AD2F0,17,20
3952,000D6F000C362FB5,18,2017-06-13 16:29:09,00158D0001599CC2,46,20
3951,000D6F000C362FB5,18,2017-06-13 16:30:53,00158D0000E7C56E,29,20
3950,000D6F000C362FB5,18,2017-06-13 16:32:20,00158D0001599CC2,46,20
3949,000D6F000C362FB5,18,2017-06-13 16:46:23,00158D0000E7C56E,29,20
3948,000D6F000C362FB5,18,2017-06-13 16:49:53,00158D0001599CC2,46,20
3947,000D6F000C362FB5,18,2017-06-13 16:50:01,00158D0000E7C56E,29,20
3946,000D6F000C362FB5,18,2017-06-13 16:52:24,00158D0001599CC2,46,20
3945,000D6F000C362FB5,18,2017-06-13 16:52:32,00158D0000E7C56E,29,20
3944,000D6F000C362FB5,18,2017-06-13 16:54:04,00158D0001599CC2,46,20
3943,000D6F000C362FB5,18,2017-06-13 16:54:07,00158D00010AD2F0,17,20
3942,000D6F000C362FB5,18,2017-06-13 16:55:09,00158D0000E7C56E,29,20
3941,000D6F000C362FB5,18,2017-06-13 16:55:14,00158D0001599CC2,46,20
3940,000D6F000C362FB5,18,2017-06-13 17:28:36,00158D0000E7C56E,29,20
3939,000D6F000C362FB5,18,2017-06-13 17:32:53,00158D0001599CC2,46,20
3938,000D6F000C362FB5,18,2017-06-13 17:32:57,00158D0000E7C56E,29,20
3937,000D6F000C362FB5,18,2017-06-13 17:32:59,00158D00015A992B,46,20
3936,000D6F000C362FB5,18,2017-06-13 17:36:58,00158D0000E7C56E,29,20
3935,000D6F000C362FB5,18,2017-06-13 17:37:56,00158D0001599CC2,46,20
3934,000D6F000C362FB5,18,2017-06-13 18:02:46,00158D0000E7C56E,29,20
3933,000D6F000C362FB5,18,2017-06-13 18:06:12,00158D0001599CC2,46,20
3932,000D6F000C362FB5,18,2017-06-13 18:06:16,00158D0000E7C56E,29,20
3931,000D6F000C362FB5,18,2017-06-13 18:07:16,00158D00015A992B,46,20
3930,000D6F000C362FB5,18,2017-06-13 18:07:40,00158D0000E7C56E,29,20
3929,000D6F000C362FB5,18,2017-06-13 18:07:42,00158D0001599CC2,46,20
3928,000D6F000C362FB5,18,2017-06-13 18:12:15,00158D0000E7C56E,29,20
3927,000D6F000C362FB5,18,2017-06-13 18:15:27,00158D0001599CC2,46,20
3926,000D6F000C362FB5,18,2017-06-13 18:15:32,00158D0000E7C56E,29,20
3925,000D6F000C362FB5,18,2017-06-13 18:17:31,00158D0001599CC2,46,20
3924,000D6F000C362FB5,18,2017-06-13 18:18:05,00158D0000E7C56E,29,20
3923,000D6F000C362FB5,18,2017-06-13 18:18:52,00158D0000F430BD,5,20
3922,000D6F000C362FB5,18,2017-06-13 18:19:09,00158D0000E7C56E,29,20
3921,000D6F000C362FB5,18,2017-06-13 18:19:22,00158D0001599CC2,46,20
3920,000D6F000C362FB5,18,2017-06-13 18:23:03,00158D0000E7C56E,29,20
3919,000D6F000C362FB5,18,2017-06-13 18:30:54,00158D0001599CC2,46,20
3918,000D6F000C362FB5,18,2017-06-13 18:34:35,00158D0000E7C56E,29,20
3917,000D6F000C362FB5,18,2017-06-13 18:35:57,00158D0001599CC2,46,20
3916,000D6F000C362FB5,18,2017-06-13 18:40:17,00158D0000E7C56E,29,20
3915,000D6F000C362FB5,18,2017-06-13 18:46:04,00158D0001599CC2,46,20
3914,000D6F000C362FB5,18,2017-06-13 18:46:08,00158D0000E7C56E,29,20
3913,000D6F000C362FB5,18,2017-06-13 18:48:53,00158D0001599CC2,46,20
3912,000D6F000C362FB5,18,2017-06-13 19:01:50,00158D0000E7C56E,29,20
3911,000D6F000C362FB5,18,2017-06-13 19:03:35,00158D0001599CC2,46,20
3910,000D6F000C362FB5,18,2017-06-13 19:03:46,00158D00010AD2F0,17,20
3909,000D6F000C362FB5,18,2017-06-13 19:04:23,00158D0000E7C56E,29,20
3908,000D6F000C362FB5,18,2017-06-13 19:04:58,00158D0001599CC2,46,20
3907,000D6F000C362FB5,18,2017-06-13 19:08:31,00158D0000E7C56E,29,20
3906,000D6F000C362FB5,18,2017-06-13 19:10:04,00158D0001599CC2,46,20
3905,000D6F000C362FB5,18,2017-06-13 19:12:42,00158D0000E7C56E,29,20
3904,000D6F000C362FB5,18,2017-06-13 19:13:39,00158D0001599CC2,46,20
3903,000D6F000C362FB5,18,2017-06-13 19:19:26,00158D0000E7C56E,29,20
3902,000D6F000C362FB5,18,2017-06-13 19:28:10,00158D0001599CC2,46,20
3901,000D6F000C362FB5,18,2017-06-13 19:46:13,00158D0000E7C56E,29,20
3900,000D6F000C362FB5,18,2017-06-13 19:49:51,00158D00010AD2F0,17,20
237,000D6F000C362FB5,5,2017-06-13 19:49:55,00158D000113037E,87,3
410,000D6F000C362FB5,6,2017-06-13 19:50:01,00158D000113037E,87,3
236,000D6F000C362FB5,5,2017-06-13 19:50:27,00158D000113037E,87,3
409,000D6F000C362FB5,6,2017-06-13 19:50:31,00158D000113037E,87,3
235,000D6F000C362FB5,5,2017-06-13 19:52:57,00158D000113037E,87,3
408,000D6F000C362FB5,6,2017-06-13 19:53:02,00158D000113037E,87,3
3899,000D6F000C362FB5,18,2017-06-13 19:53:13,00158D0000E7C56E,29,20
3898,000D6F000C362FB5,18,2017-06-13 19:55:02,00158D0001599CC2,46,20
3897,000D6F000C362FB5,18,2017-06-13 19:58:08,00158D0000E7C56E,29,20
3896,000D6F000C362FB5,18,2017-06-13 19:58:25,00158D00010AD2F0,17,20
3895,000D6F000C362FB5,18,2017-06-13 19:59:09,00158D0000E7C56E,29,20
3894,000D6F000C362FB5,18,2017-06-13 19:59:21,00158D0001599CC2,46,20
3893,000D6F000C362FB5,18,2017-06-13 20:18:01,00158D0000E7C56E,29,20
3892,000D6F000C362FB5,18,2017-06-13 20:33:14,00158D0001599CC2,46,20
3891,000D6F000C362FB5,18,2017-06-13 20:34:25,00158D0000E7C56E,29,20
3890,000D6F000C362FB5,18,2017-06-13 20:34:37,00158D00015A9894,4,20
3889,000D6F000C362FB5,18,2017-06-13 20:37:33,00158D0000F430BD,5,20
3888,000D6F000C362FB5,18,2017-06-13 20:39:40,00158D0000E7C56E,29,20
3887,000D6F000C362FB5,18,2017-06-13 20:39:42,00158D00010AD2F0,17,20
3886,000D6F000C362FB5,18,2017-06-13 20:39:45,00158D0001599CC2,46,20
3885,000D6F000C362FB5,18,2017-06-13 20:46:57,00158D0000E7C56E,29,20
3884,000D6F000C362FB5,18,2017-06-13 20:47:00,00158D00015A992B,46,20
3883,000D6F000C362FB5,18,2017-06-13 20:48:01,00158D0000E7C56E,29,20
3882,000D6F000C362FB5,18,2017-06-13 20:48:10,00158D0001599CC2,46,20
3881,000D6F000C362FB5,18,2017-06-13 21:27:16,00158D00010AD2F0,17,20
234,000D6F000C362FB5,5,2017-06-13 21:27:20,00158D000113037E,87,3
407,000D6F000C362FB5,6,2017-06-13 21:27:37,00158D000113037E,87,3
3880,000D6F000C362FB5,18,2017-06-13 21:27:57,00158D0000E7C56E,29,20
3879,000D6F000C362FB5,18,2017-06-13 21:28:11,00158D0001599CC2,46,20
3878,000D6F000C362FB5,18,2017-06-13 21:28:59,00158D0000E7C56E,29,20
3877,000D6F000C362FB5,18,2017-06-13 21:32:29,00158D00010AD2F0,17,20
3876,000D6F000C362FB5,18,2017-06-13 21:33:34,00158D0000E7C56E,29,20
3875,000D6F000C362FB5,18,2017-06-13 21:38:18,00158D0001599CC2,46,20
3874,000D6F000C362FB5,18,2017-06-13 22:26:09,00158D0000E7C56E,29,20
3873,000D6F000C362FB5,18,2017-06-13 22:26:48,00158D00010AD2F0,17,20
3872,000D6F000C362FB5,18,2017-06-13 22:42:28,00158D0001599CC2,46,20
3871,000D6F000C362FB5,18,2017-06-13 22:42:31,00158D0000E7C56E,29,20
3870,000D6F000C362FB5,18,2017-06-13 23:00:22,00158D0001599CC2,46,20
3869,000D6F000C362FB5,18,2017-06-13 23:34:04,00158D0000E7C56E,29,20
3868,000D6F000C362FB5,18,2017-06-13 23:34:21,00158D0000F430BD,5,20
3867,000D6F000C362FB5,18,2017-06-13 23:35:33,00158D00015A9894,4,20
3866,000D6F000C362FB5,18,2017-06-13 23:36:21,00158D0000F430BD,5,20
3865,000D6F000C362FB5,18,2017-06-13 23:39:17,00158D0000E7C56E,29,20
3864,000D6F000C362FB5,18,2017-06-13 23:39:18,00158D00010AD2F0,17,20
3863,000D6F000C362FB5,18,2017-06-13 23:39:22,00158D0001599CC2,46,20
3862,000D6F000C362FB5,18,2017-06-13 23:45:16,00158D0000E7C56E,29,20
3861,000D6F000C362FB5,18,2017-06-13 23:45:42,00158D0000F430BD,5,20
3860,000D6F000C362FB5,18,2017-06-13 23:46:11,00158D00015A9894,4,20
3859,000D6F000C362FB5,18,2017-06-13 23:46:31,00158D0000E7C56E,29,20
3858,000D6F000C362FB5,18,2017-06-13 23:46:43,00158D0001599CC2,46,20
3857,000D6F000C362FB5,18,2017-06-14 00:00:29,00158D0000E7C56E,29,20
3856,000D6F000C362FB5,18,2017-06-14 00:01:21,00158D0001599CC2,46,20
3855,000D6F000C362FB5,18,2017-06-14 00:01:53,00158D00010AD2F0,17,20
3854,000D6F000C362FB5,18,2017-06-14 00:01:55,00158D0000E7C56E,29,20
3853,000D6F000C362FB5,18,2017-06-14 00:04:30,00158D00010AD2F0,17,20
3852,000D6F000C362FB5,18,2017-06-14 00:04:38,00158D0001599CC2,46,20
3851,000D6F000C362FB5,18,2017-06-14 00:11:21,00158D0000E7C56E,29,20
3850,000D6F000C362FB5,18,2017-06-14 00:11:32,00158D0001599CC2,46,20
3849,000D6F000C362FB5,18,2017-06-14 00:30:58,00158D0000E7C56E,29,20
3848,000D6F000C362FB5,18,2017-06-14 00:31:10,00158D00015A9894,4,20
3847,000D6F000C362FB5,18,2017-06-14 00:31:54,00158D0000F430BD,5,20
3846,000D6F000C362FB5,18,2017-06-14 00:34:13,00158D00015A9894,4,20
3845,000D6F000C362FB5,18,2017-06-14 00:34:41,00158D0000E7C56E,29,20
3844,000D6F000C362FB5,18,2017-06-14 00:34:56,00158D0001599CC2,46,20
3843,000D6F000C362FB5,18,2017-06-14 00:45:31,00158D0000E7C56E,29,20
3842,000D6F000C362FB5,18,2017-06-14 00:48:23,00158D0001599CC2,46,20
3841,000D6F000C362FB5,18,2017-06-14 00:53:44,00158D00010AD2F0,17,20
233,000D6F000C362FB5,5,2017-06-14 00:53:47,00158D000113037E,87,3
406,000D6F000C362FB5,6,2017-06-14 00:54:02,00158D000113037E,87,3
3840,000D6F000C362FB5,18,2017-06-14 00:54:02,00158D0000E7C56E,29,20
3839,000D6F000C362FB5,18,2017-06-14 00:54:06,00158D00015A992B,46,20
3838,000D6F000C362FB5,18,2017-06-14 00:55:03,00158D0000E7C56E,29,20
3837,000D6F000C362FB5,18,2017-06-14 00:55:49,00158D00015A992B,46,20
232,000D6F000C362FB5,5,2017-06-14 00:56:20,00158D000113037E,87,3
405,000D6F000C362FB5,6,2017-06-14 00:56:27,00158D000113037E,87,3
6534,000D6F000C362FB5,19,2017-06-14 00:56:28,00158D000113037E,87,3
3836,000D6F000C362FB5,18,2017-06-14 00:56:28,00158D000113037E,37,3
231,000D6F000C362FB5,5,2017-06-14 02:07:51,00158D000113037E,87,3
6549,000D6F000C362FB5,20,2017-06-14 02:07:51,00158D000113037E,87,3
3835,000D6F000C362FB5,18,2017-06-14 02:07:53,00158D00010AD2F0,17,20
404,000D6F000C362FB5,6,2017-06-14 02:08:10,00158D000113037E,87,3
3834,000D6F000C362FB5,18,2017-06-14 02:08:19,00158D0000E7C56E,29,20
3833,000D6F000C362FB5,18,2017-06-14 02:09:35,00158D0000F430BD,5,20
3832,000D6F000C362FB5,18,2017-06-14 02:13:50,00158D00015A9894,4,20
3831,000D6F000C362FB5,18,2017-06-14 02:14:45,00158D0000F430BD,5,20
3830,000D6F000C362FB5,18,2017-06-14 02:15:01,00158D0000E7C56E,29,20
3829,000D6F000C362FB5,18,2017-06-14 02:15:02,00158D00010AD2F0,17,20
3828,000D6F000C362FB5,18,2017-06-14 02:15:24,00158D0001599CC2,46,20
3827,000D6F000C362FB5,18,2017-06-14 02:16:19,00158D0000E7C56E,29,20
3826,000D6F000C362FB5,18,2017-06-14 02:22:01,00158D0001599CC2,46,20
3825,000D6F000C362FB5,18,2017-06-14 02:29:05,00158D0000E7C56E,29,20
3824,000D6F000C362FB5,18,2017-06-14 02:30:52,00158D0001599CC2,46,20
3823,000D6F000C362FB5,18,2017-06-14 02:32:11,00158D0000E7C56E,29,20
3822,000D6F000C362FB5,18,2017-06-14 02:33:48,00158D0001599CC2,46,20
3821,000D6F000C362FB5,18,2017-06-14 02:36:02,00158D0000E7C56E,29,20
3820,000D6F000C362FB5,18,2017-06-14 02:42:05,00158D0001599CC2,46,20
3819,000D6F000C362FB5,18,2017-06-14 02:42:19,00158D0000E7C56E,29,20
3818,000D6F000C362FB5,18,2017-06-14 02:43:14,00158D00010AD2F0,17,20
3817,000D6F000C362FB5,18,2017-06-14 02:43:18,00158D0001599CC2,46,20
3816,000D6F000C362FB5,18,2017-06-14 02:49:49,00158D0000E7C56E,29,20
3815,000D6F000C362FB5,18,2017-06-14 03:27:57,00158D0001599CC2,46,20
3814,000D6F000C362FB5,18,2017-06-14 03:35:32,00158D00010AD2F0,17,20
3813,000D6F000C362FB5,18,2017-06-14 03:36:25,00158D0001599CC2,46,20
3812,000D6F000C362FB5,18,2017-06-14 04:07:17,00158D0000E7C56E,29,20
3811,000D6F000C362FB5,18,2017-06-14 04:08:58,00158D00010AD2F0,17,20
3810,000D6F000C362FB5,18,2017-06-14 04:09:27,00158D00015A9894,4,20
3809,000D6F000C362FB5,18,2017-06-14 04:10:14,00158D0000F430BD,5,20
42,000D6F000C362FB5,1,2017-06-14 04:15:09,00124B0008EBB9AA,5,1
110,000D6F000C362FB5,2,2017-06-14 12:58:54,00124B0008EBB9AA,5,1
3808,000D6F000C362FB5,18,2017-06-14 12:58:59,00158D0000E7C56E,29,20
3807,000D6F000C362FB5,18,2017-06-14 12:59:21,00158D00015A992B,46,20
3806,000D6F000C362FB5,18,2017-06-14 13:00:10,00158D0000E7C56E,29,20
3805,000D6F000C362FB5,18,2017-06-14 13:07:01,00158D0001599CC2,46,20
3804,000D6F000C362FB5,18,2017-06-14 13:08:20,00158D0000E7C56E,29,20
3803,000D6F000C362FB5,18,2017-06-14 13:15:15,00158D0001599CC2,46,20
3802,000D6F000C362FB5,18,2017-06-14 13:15:25,00158D0000E7C56E,29,20
3801,000D6F000C362FB5,18,2017-06-14 13:17:50,00158D00015A992B,46,20
3800,000D6F000C362FB5,18,2017-06-14 13:18:29,00158D0000E7C56E,29,20
3799,000D6F000C362FB5,18,2017-06-14 13:22:33,00158D0001599CC2,46,20
3798,000D6F000C362FB5,18,2017-06-14 13:28:38,00158D0000E7C56E,29,20
3797,000D6F000C362FB5,18,2017-06-14 13:35:20,00158D0001599CC2,46,20
3796,000D6F000C362FB5,18,2017-06-14 13:39:23,00158D0000E7C56E,29,20
3795,000D6F000C362FB5,18,2017-06-14 13:45:39,00158D0001599CC2,46,20
3794,000D6F000C362FB5,18,2017-06-14 13:45:49,00158D0000E7C56E,29,20
3793,000D6F000C362FB5,18,2017-06-14 13:52:37,00158D0001599CC2,46,20
3792,000D6F000C362FB5,18,2017-06-14 13:53:05,00158D0000F430BD,5,20
3791,000D6F000C362FB5,18,2017-06-14 13:56:26,00158D00015A9894,4,20
3790,000D6F000C362FB5,18,2017-06-14 14:00:33,00158D0000F430BD,5,20
3789,000D6F000C362FB5,18,2017-06-14 14:00:50,00158D0000E7C56E,29,20
3788,000D6F000C362FB5,18,2017-06-14 14:01:33,00158D0000F430BD,5,20
3787,000D6F000C362FB5,18,2017-06-14 14:01:49,00158D00010AD2F0,17,20
3786,000D6F000C362FB5,18,2017-06-14 14:01:57,00158D0000E7C56E,29,20
3785,000D6F000C362FB5,18,2017-06-14 14:02:51,00158D0000F430BD,5,20
3784,000D6F000C362FB5,18,2017-06-14 14:03:02,00158D0000E7C56E,29,20
3783,000D6F000C362FB5,18,2017-06-14 14:03:55,00158D0000F430BD,5,20
3782,000D6F000C362FB5,18,2017-06-14 14:04:24,00158D0000E7C56E,29,20
3781,000D6F000C362FB5,18,2017-06-14 14:04:25,00158D00010AD2F0,17,20
3780,000D6F000C362FB5,18,2017-06-14 14:04:54,00158D0001599CC2,46,20
3779,000D6F000C362FB5,18,2017-06-14 14:13:52,00158D00010AD2F0,17,20
3778,000D6F000C362FB5,18,2017-06-14 14:28:24,00158D0001599CC2,46,20
3777,000D6F000C362FB5,18,2017-06-14 14:28:37,00158D0000E7C56E,29,20
3776,000D6F000C362FB5,18,2017-06-14 14:28:55,00158D0000F430BD,5,20
3775,000D6F000C362FB5,18,2017-06-14 14:33:52,00158D0000E7C56E,29,20
3774,000D6F000C362FB5,18,2017-06-14 14:33:56,00158D0001599CC2,46,20
3773,000D6F000C362FB5,18,2017-06-14 14:39:01,00158D0000E7C56E,29,20
3772,000D6F000C362FB5,18,2017-06-14 14:43:33,00158D0000F430BD,5,20
3771,000D6F000C362FB5,18,2017-06-14 14:44:20,00158D0000E7C56E,29,20
3770,000D6F000C362FB5,18,2017-06-14 14:44:23,00158D0001599CC2,46,20
3769,000D6F000C362FB5,18,2017-06-14 14:45:22,00158D0000E7C56E,29,20
3768,000D6F000C362FB5,18,2017-06-14 14:45:53,00158D0001599CC2,46,20
3767,000D6F000C362FB5,18,2017-06-14 14:56:27,00158D0000E7C56E,29,20
3766,000D6F000C362FB5,18,2017-06-14 14:59:46,00158D0001599CC2,46,20
3765,000D6F000C362FB5,18,2017-06-14 14:59:49,00158D0000E7C56E,29,20
3764,000D6F000C362FB5,18,2017-06-14 15:00:11,00158D0000F430BD,5,20
3763,000D6F000C362FB5,18,2017-06-14 15:01:54,00158D0000E7C56E,29,20
3762,000D6F000C362FB5,18,2017-06-14 15:01:58,00158D0001599CC2,46,20
3761,000D6F000C362FB5,18,2017-06-14 15:08:57,00158D0000E7C56E,29,20
3760,000D6F000C362FB5,18,2017-06-14 15:10:55,00158D0001599CC2,46,20
3759,000D6F000C362FB5,18,2017-06-14 15:12:40,00158D0000E7C56E,29,20
3758,000D6F000C362FB5,18,2017-06-14 15:14:21,00158D0001599CC2,46,20
3757,000D6F000C362FB5,18,2017-06-14 15:20:43,00158D00010AD2F0,17,20
3756,000D6F000C362FB5,18,2017-06-14 15:20:48,00158D0000E7C56E,29,20
3755,000D6F000C362FB5,18,2017-06-14 15:20:56,00158D0000F430BD,5,20
3754,000D6F000C362FB5,18,2017-06-14 15:24:03,00158D0000E7C56E,29,20
3753,000D6F000C362FB5,18,2017-06-14 15:24:07,00158D0001599CC2,46,20
3752,000D6F000C362FB5,18,2017-06-14 15:34:16,00158D0000E7C56E,29,20
3751,000D6F000C362FB5,18,2017-06-14 15:34:26,00158D0000F430BD,5,20
3750,000D6F000C362FB5,18,2017-06-14 15:34:45,00158D00010AD2F0,17,20
3749,000D6F000C362FB5,18,2017-06-14 15:35:23,00158D0001599CC2,46,20
3748,000D6F000C362FB5,18,2017-06-14 15:35:28,00158D0000E7C56E,29,20
3747,000D6F000C362FB5,18,2017-06-14 15:35:31,00158D00015A992B,46,20
3746,000D6F000C362FB5,18,2017-06-14 15:36:15,00158D0000F430BD,5,20
3745,000D6F000C362FB5,18,2017-06-14 15:37:45,00158D0000E7C56E,29,20
3744,000D6F000C362FB5,18,2017-06-14 15:38:24,00158D0001599CC2,46,20
3743,000D6F000C362FB5,18,2017-06-14 15:50:56,00158D0000E7C56E,29,20
3742,000D6F000C362FB5,18,2017-06-14 15:53:45,00158D0001599CC2,46,20
3741,000D6F000C362FB5,18,2017-06-14 16:07:50,00158D0000E7C56E,29,20
3740,000D6F000C362FB5,18,2017-06-14 16:20:54,00158D0001599CC2,46,20
3739,000D6F000C362FB5,18,2017-06-14 16:20:58,00158D0000E7C56E,29,20
3738,000D6F000C362FB5,18,2017-06-14 16:21:16,00158D00015A9894,4,20
3737,000D6F000C362FB5,18,2017-06-14 16:22:02,00158D0000E7C56E,29,20
3736,000D6F000C362FB5,18,2017-06-14 16:22:06,00158D0001599CC2,46,20
3735,000D6F000C362FB5,18,2017-06-14 16:23:02,00158D0000E7C56E,29,20
3734,000D6F000C362FB5,18,2017-06-14 16:23:12,00158D00015A9894,4,20
